Symbol,Name,Exchange,Sector,Industry,MarketCap,LastPrice,RiskLevel,TotalScore,IsLegitimate,DataSource,SignalSummary
"CM","Canadian Imperial Bank of Commerce Common Stock","NYSE","Unknown","Unknown",83858833382,90.61000061035156,"LOW",0,true,"yahoo","None"
"CRH","CRH PLC Ordinary Shares","NYSE","Unknown","Unknown",83533561114,124.80000305175781,"LOW",0,true,"yahoo","None"
"DELL","Dell Technologies Inc. Class C Common Stock","NYSE","Unknown","Unknown",83419367477,125.87999725341797,"LOW",0,true,"yahoo","None"
"USB","U.S. Bancorp Common Stock","NYSE","Unknown","Unknown",82944601815,53.36000061035156,"LOW",0,true,"yahoo","None"
"HWM","Howmet Aerospace Inc. Common Stock","NYSE","Unknown","Unknown",82430804955,205.02000427246094,"LOW",0,true,"yahoo","None"
"AMT","American Tower Corporation (REIT) Common Stock","NYSE","Unknown","Unknown",82192502600,175.57000732421875,"LOW",0,true,"yahoo","None"
"PNC","PNC Financial Services Group, Inc. (The) Common Stock","NYSE","Unknown","Unknown",81855233477,208.72999572753906,"LOW",0,true,"yahoo","None"
"NOC","Northrop Grumman Corporation Common Stock","NYSE","Unknown","Unknown",81380409404,570.2100219726562,"LOW",0,true,"yahoo","None"
"ITUB","Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares)","NYSE","Unknown","Unknown",81320937026,7.159999847412109,"LOW",0,true,"yahoo","None"
"BK","The Bank of New York Mellon Corporation Common Stock","NYSE","Unknown","Unknown",80955259805,116.08999633789062,"LOW",0,true,"yahoo","None"
"NU","Nu Holdings Ltd. Class A Ordinary Shares","NYSE","Unknown","Unknown",80664345634,16.739999771118164,"LOW",0,true,"yahoo","None"
"SHW","Sherwin-Williams Company (The) Common Stock","NYSE","Unknown","Unknown",80324935017,324.0299987792969,"LOW",0,true,"yahoo","None"
"LYG","Lloyds Banking Group Plc American Depositary Shares","NYSE","Unknown","Unknown",78551373744,5.300000190734863,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"ELV","Elevance Health, Inc. Common Stock","NYSE","Unknown","Unknown",77905798370,350.54998779296875,"LOW",0,true,"yahoo","None"
"NGG","National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares","NYSE","Unknown","Unknown",76755099371,77.3499984741211,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"PBR","Petroleo Brasileiro S.A. Petrobras ADS","NYSE","Unknown","Unknown",76365741615,11.850000381469727,"LOW",0,true,"yahoo","None"
"RCL","Royal Caribbean Cruises Ltd. Common Stock","NYSE","Unknown","Unknown",76065102150,278.9200134277344,"LOW",0,true,"yahoo","None"
"GM","General Motors Company Common Stock","NYSE","Unknown","Unknown",75860281160,81.31999969482422,"LOW",0,true,"yahoo","None"
"AON","Aon plc Class A Ordinary Shares (Ireland)","NYSE","Unknown","Unknown",75846356313,352.8800048828125,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"SE","Sea Limited American Depositary Shares, each representing one Class A Ordinary Share","NYSE","Unknown","Unknown",75523982980,127.56999969482422,"LOW",0,true,"yahoo","None"
"GLW","Corning Incorporated Common Stock","NYSE","Unknown","Unknown",75070476274,87.55999755859375,"LOW",0,true,"yahoo","None"
"SNOW","Snowflake Inc. Common Stock","NYSE","Unknown","Unknown",75064992000,219.36000061035156,"LOW",0,true,"yahoo","None"
"DB","Deutsche Bank AG Common Stock","NYSE","Unknown","Unknown",75004049113,38.560001373291016,"LOW",0,true,"yahoo","None"
"TDG","Transdigm Group Incorporated Common Stock","NYSE","Unknown","Unknown",74895268932,1329.8499755859375,"LOW",0,true,"yahoo","None"
"EMR","Emerson Electric Company Common Stock","NYSE","Unknown","Unknown",74562096000,132.72000122070312,"LOW",0,true,"yahoo","None"
"ECL","Ecolab Inc. Common Stock","NYSE","Unknown","Unknown",74355023626,262.5199890136719,"LOW",0,true,"yahoo","None"
"INFY","Infosys Limited American Depositary Shares","NYSE","Unknown","Unknown",74028081255,17.81999969482422,"MEDIUM",3,true,"yahoo","SPIKE_THEN_DROP"
"RELX","RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share)","NYSE","Unknown","Unknown",73725170348,40.41999816894531,"LOW",0,true,"yahoo","None"
"CI","The Cigna Group Common Stock","NYSE","Unknown","Unknown",73521038338,275.2300109863281,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"B","Barrick Mining Corporation Common Shares","NYSE","Unknown","Unknown",73487747652,43.54999923706055,"LOW",0,true,"yahoo","None"
"WMB","Williams Companies, Inc. (The) Common Stock","NYSE","Unknown","Unknown",73407466095,60.11000061035156,"LOW",0,true,"yahoo","None"
"JCI","Johnson Controls International plc Ordinary Share","NYSE","Unknown","Unknown",73183494686,119.75,"LOW",0,true,"yahoo","None"
"FCX","Freeport-McMoRan, Inc. Common Stock","NYSE","Unknown","Unknown",72930918221,50.790000915527344,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"ITW","Illinois Tool Works Inc. Common Stock","NYSE","Unknown","Unknown",71451630000,246.3000030517578,"LOW",0,true,"yahoo","None"
"CNQ","Canadian Natural Resources Limited Common Stock","NYSE","Unknown","Unknown",70513171950,33.849998474121094,"LOW",0,true,"yahoo","None"
"CMI","Cummins Inc. Common Stock","NYSE","Unknown","Unknown",70460605344,510.45001220703125,"LOW",0,true,"yahoo","None"
"NWG","NatWest Group plc American Depositary Shares, (each representing two (2) Ordinary Shares)","NYSE","Unknown","Unknown",70105471608,17.5,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"EQNR","Equinor ASA","NYSE","Unknown","Unknown",69584044193,23.6299991607666,"LOW",0,true,"yahoo","None"
"EPD","Enterprise Products Partners L.P. Common Stock","NYSE","Unknown","Unknown",69356072863,32.060001373291016,"LOW",0,true,"yahoo","None"
"NET","Cloudflare, Inc. Class A Common Stock","NYSE","Unknown","Unknown",69057931680,197.14999389648438,"LOW",0,true,"yahoo","None"
"FDX","FedEx Corporation Common Stock","NYSE","Unknown","Unknown",67917576630,288.8599853515625,"LOW",0,true,"yahoo","None"
"TEL","TE Connectivity plc Ordinary Shares","NYSE","Unknown","Unknown",66930995357,227.50999450683594,"LOW",0,true,"yahoo","None"
"HLT","Hilton Worldwide Holdings Inc. Common Stock","NYSE","Unknown","Unknown",66767001434,287.25,"LOW",0,true,"yahoo","None"
"AJG","Arthur J. Gallagher & Co. Common Stock","NYSE","Unknown","Unknown",66457272000,258.7900085449219,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"CP","Canadian Pacific Kansas City Limited Common Shares","NYSE","Unknown","Unknown",66328204790,73.62999725341797,"LOW",0,true,"yahoo","None"
"RSG","Republic Services, Inc. Common Stock","NYSE","Unknown","Unknown",65605813536,211.92999267578125,"LOW",0,true,"yahoo","None"
"COR","Cencora, Inc. Common Stock","NYSE","Unknown","Unknown",65521285711,337.75,"LOW",0,true,"yahoo","None"
"NSC","Norfolk Southern Corporation Common Stock","NYSE","Unknown","Unknown",64784904060,288.7200012207031,"LOW",0,true,"yahoo","None"
"TRV","The Travelers Companies, Inc. Common Stock","NYSE","Unknown","Unknown",64701774735,290.05999755859375,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"MSI","Motorola Solutions, Inc. Common Stock","NYSE","Unknown","Unknown",63843861833,383.32000732421875,"LOW",0,true,"yahoo","None"
"CL","Colgate-Palmolive Company Common Stock","NYSE","Unknown","Unknown",63695251717,79.0199966430664,"LOW",0,true,"yahoo","None"
"TFC","Truist Financial Corporation Common Stock","NYSE","Unknown","Unknown",62951710964,49.209999084472656,"LOW",0,true,"yahoo","None"
"PWR","Quanta Services, Inc. Common Stock","NYSE","Unknown","Unknown",62935851267,422.05999755859375,"LOW",0,true,"yahoo","None"
"AMX","America Movil, S.A.B. de C.V. American Depositary Shares (each representing the right to receive twenty (20) Series B Shares","NYSE","Unknown","Unknown",62774790000,20.670000076293945,"LOW",0,true,"yahoo","None"
"E","ENI S.p.A. Common Stock","NYSE","Unknown","Unknown",62306785278,37.939998626708984,"LOW",0,false,"yahoo","None"
"VRT","Vertiv Holdings, LLC Class A Common Stock","NYSE","Unknown","Unknown",61942630089,162.00999450683594,"LOW",0,true,"yahoo","None"
"KMI","Kinder Morgan, Inc. Common Stock","NYSE","Unknown","Unknown",61158663121,27.489999771118164,"LOW",0,true,"yahoo","None"
"MFC","Manulife Financial Corporation Common Stock","NYSE","Unknown","Unknown",61131319653,36.279998779296875,"LOW",0,true,"yahoo","None"
"CNI","Canadian National Railway Company Common Stock","NYSE","Unknown","Unknown",60842175000,98.8499984741211,"LOW",0,true,"yahoo","None"
"SPG","Simon Property Group, Inc. Common Stock","NYSE","Unknown","Unknown",60432872807,185.11000061035156,"LOW",0,true,"yahoo","None"
"AFL","AFLAC Incorporated Common Stock","NYSE","Unknown","Unknown",57794041628,110.2699966430664,"LOW",0,true,"yahoo","None"
"SRE","DBA Sempra Common Stock","NYSE","Unknown","Unknown",57625251489,88.29000091552734,"LOW",0,true,"yahoo","None"
"SLB","SLB Limited Common Shares","NYSE","Unknown","Unknown",57336789111,38.380001068115234,"LOW",0,true,"yahoo","None"
"TRP","TC Energy Corporation Common Stock","NYSE","Unknown","Unknown",57265410000,55.0099983215332,"LOW",0,true,"yahoo","None"
"EOG","EOG Resources, Inc. Common Stock","NYSE","Unknown","Unknown",56978263970,105.01000213623047,"LOW",0,true,"yahoo","None"
"RBLX","Roblox Corporation Class A Common Stock","NYSE","Unknown","Unknown",56877023913,81.02999877929688,"LOW",0,true,"yahoo","None"
"ET","Energy Transfer LP Common Units","NYSE","Unknown","Unknown",56616549222,16.489999771118164,"LOW",0,true,"yahoo","None"
"AZO","AutoZone, Inc. Common Stock","NYSE","Unknown","Unknown",56189764922,3391.5,"LOW",0,true,"yahoo","None"
"VALE","VALE S.A.  American Depositary Shares Each Representing one common share","NYSE","Unknown","Unknown",55622187595,13.029999732971191,"LOW",0,true,"yahoo","None"
"SOMN","Southern Company (The) 2025 Series A Corporate Units","NYSE","Unknown","Unknown",55451639893,50.36000061035156,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"ZTS","Zoetis Inc. Class A Common Stock","NYSE","Unknown","Unknown",55448020185,125.81999969482422,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"BDX","Becton, Dickinson and Company Common Stock","NYSE","Unknown","Unknown",55391178193,194.07000732421875,"LOW",0,true,"yahoo","None"
"APD","Air Products and Chemicals, Inc. Common Stock","NYSE","Unknown","Unknown",54984241332,247.02000427246094,"LOW",0,true,"yahoo","None"
"LHX","L3Harris Technologies, Inc. Common Stock","NYSE","Unknown","Unknown",54913104294,293.57000732421875,"LOW",0,true,"yahoo","None"
"VST","Vistra Corp. Common Stock","NYSE","Unknown","Unknown",54662716302,161.3300018310547,"LOW",0,true,"yahoo","None"
"RKT","Rocket Companies, Inc. Class A Common Stock","NYSE","Unknown","Unknown",54515630632,19.360000610351562,"LOW",0,true,"yahoo","None"
"ALL","Allstate Corporation (The) Common Stock","NYSE","Unknown","Unknown",54469047520,208.14999389648438,"LOW",0,true,"yahoo","None"
"MPLX","MPLX LP Common Units Representing Limited Partner Interests","NYSE","Unknown","Unknown",54280767162,53.369998931884766,"LOW",0,true,"yahoo","None"
"WPM","Wheaton Precious Metals Corp Common Shares (Canada)","NYSE","Unknown","Unknown",53356634532,117.5199966430664,"LOW",0,true,"yahoo","None"
"SU","Suncor Energy  Inc. Common Stock","NYSE","Unknown","Unknown",53288190235,44.36000061035156,"LOW",0,true,"yahoo","None"
"DLR","Digital Realty Trust, Inc. Common Stock","NYSE","Unknown","Unknown",53143125110,154.7100067138672,"LOW",0,true,"yahoo","None"
"ARES","Ares Management Corporation Class A Common Stock","NYSE","Unknown","Unknown",52831854896,161.6300048828125,"LOW",0,true,"yahoo","None"
"F","Ford Motor Company Common Stock","NYSE","Unknown","Unknown",52276621186,13.119999885559082,"LOW",0,true,"yahoo","None"
"MET","MetLife, Inc. Common Stock","NYSE","Unknown","Unknown",52012907325,78.94000244140625,"LOW",0,true,"yahoo","None"
"PSX","Phillips 66 Common Stock","NYSE","Unknown","Unknown",51992943260,129.0399932861328,"LOW",0,true,"yahoo","None"
"O","Realty Income Corporation Common Stock","NYSE","Unknown","Unknown",51855087973,56.369998931884766,"LOW",0,true,"yahoo","None"
"URI","United Rentals, Inc. Common Stock","NYSE","Unknown","Unknown",51497150570,809.3200073242188,"LOW",0,true,"yahoo","None"
"D","Dominion Energy, Inc. Common Stock","NYSE","Unknown","Unknown",50030778899,58.59000015258789,"LOW",0,true,"yahoo","None"
"VLO","Valero Energy Corporation Common Stock","NYSE","Unknown","Unknown",49652502854,162.7899932861328,"LOW",0,true,"yahoo","None"
"EW","Edwards Lifesciences Corporation Common Stock","NYSE","Unknown","Unknown",49470575000,85.25,"LOW",0,true,"yahoo","None"
"TAK","Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock)","NYSE","Unknown","Unknown",49066395962,15.59000015258789,"MEDIUM",2,true,"yahoo","OVERBOUGHT_RSI"
"CMG","Chipotle Mexican Grill, Inc. Common Stock","NYSE","Unknown","Unknown",48924286000,37,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"MPC","Marathon Petroleum Corporation Common Stock","NYSE","Unknown","Unknown",48886981160,162.6300048828125,"LOW",0,true,"yahoo","None"
"CAH","Cardinal Health, Inc. Common Stock","NYSE","Unknown","Unknown",48825781131,205.5,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"DEO","Diageo plc Common Stock","NYSE","Unknown","Unknown",48018153319,86.2699966430664,"LOW",0,true,"yahoo","None"
"GWW","W.W. Grainger, Inc. Common Stock","NYSE","Unknown","Unknown",47979658500,1009.0499877929688,"LOW",0,true,"yahoo","None"
"CBRE","CBRE Group Inc Common Stock Class A","NYSE","Unknown","Unknown",47849977988,160.7899932861328,"LOW",0,true,"yahoo","None"
"AME","AMETEK, Inc.","NYSE","Unknown","Unknown",47263157166,205.30999755859375,"LOW",0,true,"yahoo","None"
"OKE","ONEOK, Inc. Common Stock","NYSE","Unknown","Unknown",46248519440,73.5,"LOW",0,true,"yahoo","None"
"AIG","American International Group, Inc. New Common Stock","NYSE","Unknown","Unknown",46160731420,85.55000305175781,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"BSBR","Banco Santander Brasil SA American Depositary Shares, each representing one unit","NYSE","Unknown","Unknown",45578326634,6.110000133514404,"LOW",0,false,"yahoo","None"
"AMP","Ameriprise Financial, Inc. Common Stock","NYSE","Unknown","Unknown",45555387312,490.3399963378906,"LOW",0,true,"yahoo","None"
"PSA","Public Storage Common Stock","NYSE","Unknown","Unknown",45532652133,259.5,"LOW",0,true,"yahoo","None"
"DAL","Delta Air Lines, Inc. Common Stock","NYSE","Unknown","Unknown",45315616099,69.4000015258789,"LOW",0,true,"yahoo","None"
"CTVA","Corteva, Inc. Common Stock","NYSE","Unknown","Unknown",45294315960,67.02999877929688,"LOW",0,true,"yahoo","None"
"WCN","Waste Connections, Inc. Common Shares","NYSE","Unknown","Unknown",45169285091,175.36000061035156,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"HEI","Heico Corporation Common Stock","NYSE","Unknown","Unknown",45094390221,323.5899963378906,"LOW",0,true,"yahoo","None"
"HLN","Haleon plc American Depositary Shares (Each representing two Ordinary Shares)","NYSE","Unknown","Unknown",45022213382,10.109999656677246,"MEDIUM",2,true,"yahoo","OVERBOUGHT_RSI"
"FERG","Ferguson Enterprises Inc. Common Stock","NYSE","Unknown","Unknown",44837472060,222.6300048828125,"LOW",0,true,"yahoo","None"
"CARR","Carrier Global Corporation Common Stock","NYSE","Unknown","Unknown",44502364828,52.84000015258789,"LOW",0,true,"yahoo","None"
"TGT","Target Corporation Common Stock","NYSE","Unknown","Unknown",44261827360,97.75,"LOW",0,true,"yahoo","None"
"LVS","Las Vegas Sands Corp. Common Stock","NYSE","Unknown","Unknown",44009593759,65.08999633789062,"LOW",0,true,"yahoo","None"
"PRU","Prudential Financial, Inc. Common Stock","NYSE","Unknown","Unknown",43991125261,112.87999725341797,"LOW",0,true,"yahoo","None"
"ROK","Rockwell Automation, Inc. Common Stock","NYSE","Unknown","Unknown",43682276713,389.07000732421875,"LOW",0,true,"yahoo","None"
"RDDT","Reddit, Inc. Class A Common Stock","NYSE","Unknown","Unknown",43559391501,229.8699951171875,"LOW",0,true,"yahoo","None"
"MSCI","MSCI Inc. Common Stock","NYSE","Unknown","Unknown",43109807710,573.72998046875,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"CPNG","Coupang, Inc. Class A Common Stock","NYSE","Unknown","Unknown",43090615421,23.59000015258789,"LOW",0,true,"yahoo","None"
"PCG","Pacific Gas & Electric Co. Common Stock","NYSE","Unknown","Unknown",42997760021,16.06999969482422,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"AU","AngloGold Ashanti PLC Ordinary Shares","NYSE","Unknown","Unknown",42940786995,85.27999877929688,"LOW",0,true,"yahoo","None"
"HMC","Honda Motor Company, Ltd. Common Stock","NYSE","Unknown","Unknown",42711700728,29.479999542236328,"LOW",0,true,"yahoo","None"
"DHI","D.R. Horton, Inc. Common Stock","NYSE","Unknown","Unknown",42065479288,144.02999877929688,"LOW",0,true,"yahoo","None"
"YUM","Yum! Brands, Inc.","NYSE","Unknown","Unknown",42003319971,151.27999877929688,"LOW",0,true,"yahoo","None"
"LNG","Cheniere Energy, Inc. Common Stock","NYSE","Unknown","Unknown",41839488107,194.38999938964844,"LOW",0,true,"yahoo","None"
"CCL","Carnival Corporation Common Stock","NYSE","Unknown","Unknown",41413000812,30.540000915527344,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"ETR","Entergy Corporation Common Stock","NYSE","Unknown","Unknown",41278951837,92.43000030517578,"LOW",0,true,"yahoo","None"
"CUK","Carnival Plc ADS ADS","NYSE","Unknown","Unknown",41128235581,30.329999923706055,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"TKO","TKO Group Holdings, Inc. Class A Common Stock","NYSE","Unknown","Unknown",40771924193,209,"LOW",0,true,"yahoo","None"
"OXY","Occidental Petroleum Corporation Common Stock","NYSE","Unknown","Unknown",40511853046,41.119998931884766,"LOW",0,true,"yahoo","None"
"FICO","Fair Isaac Corporation Common Stock","NYSE","Unknown","Unknown",40082989039,1690.6199951171875,"LOW",0,true,"yahoo","None"
"PEG","Public Service Enterprise Group Incorporated Common Stock","NYSE","Unknown","Unknown",40082064273,80.30000305175781,"LOW",0,true,"yahoo","None"
"FNV","Franco-Nevada Corporation","NYSE","Unknown","Unknown",39958836666,207.27999877929688,"LOW",0,true,"yahoo","None"
"CCJ","Cameco Corporation Common Stock","NYSE","Unknown","Unknown",39835400885,91.48999786376953,"LOW",0,true,"yahoo","None"
"PUK","Prudential Public Limited Company Common Stock","NYSE","Unknown","Unknown",39759518249,31.1200008392334,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"TRGP","Targa Resources, Inc. Common Stock","NYSE","Unknown","Unknown",39604505058,184.5,"LOW",0,true,"yahoo","None"
"XYZ","Block, Inc. Class A Common Stock,","NYSE","Unknown","Unknown",39552914850,65.08999633789062,"LOW",0,true,"yahoo","None"
"KR","Kroger Company (The) Common Stock","NYSE","Unknown","Unknown",39540415517,62.47999954223633,"LOW",0,true,"yahoo","None"
"GFI","Gold Fields Limited American Depositary Shares","NYSE","Unknown","Unknown",39076758624,43.65999984741211,"LOW",0,true,"yahoo","None"
"GRMN","Garmin Ltd. Common Stock (Switzerland)","NYSE","Unknown","Unknown",39015115397,202.85000610351562,"LOW",0,true,"yahoo","None"
"ALC","Alcon Inc. Ordinary Shares","NYSE","Unknown","Unknown",38980712494,78.80999755859375,"LOW",0,true,"yahoo","None"
"CCI","Crown Castle Inc. Common Stock","NYSE","Unknown","Unknown",38701019619,88.87000274658203,"LOW",0,true,"yahoo","None"
"ABEV","Ambev S.A. American Depositary Shares (Each representing 1 Common Share)","NYSE","Unknown","Unknown",38671701286,2.4700000286102295,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"A","Agilent Technologies, Inc. Common Stock","NYSE","Unknown","Unknown",38575691377,136.07000732421875,"LOW",0,true,"yahoo","None"
"HIG","The Hartford Insurance Group, Inc. Common Stock","NYSE","Unknown","Unknown",38398010238,137.8000030517578,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"IQV","IQVIA Holdings, Inc. Common Stock","NYSE","Unknown","Unknown",38387323000,225.41000366210938,"LOW",0,true,"yahoo","None"
"EL","Estee Lauder Companies, Inc. (The) Common Stock","NYSE","Unknown","Unknown",37736924333,104.72000122070312,"LOW",0,true,"yahoo","None"
"VMC","Vulcan Materials Company (Holding Company) Common Stock","NYSE","Unknown","Unknown",37686376724,285.2200012207031,"LOW",0,true,"yahoo","None"
"FLUT","Flutter Entertainment plc Ordinary Shares","NYSE","Unknown","Unknown",37670946755,215.0399932861328,"LOW",0,true,"yahoo","None"
"MLM","Martin Marietta Materials, Inc. Common Stock","NYSE","Unknown","Unknown",37550845660,622.6599731445312,"LOW",0,true,"yahoo","None"
