Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,Signals
"CREV","Carbon Revolution Public Limited Ordinary Shares","NASDAQ","Unknown",3317924,1.7599999904632568,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"DGLY","Digital Ally, Inc. Common Stock","NASDAQ","Unknown",3310293,0.6299999952316284,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NVVE","Nuvve Holding Corp. Common Stock","NASDAQ","Unknown",3302000,2.5399999618530273,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"SHFS","SHF Holdings, Inc. Class A Common Stock","NASDAQ","Unknown",3265941,1.059999942779541,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"VSTD","Vestand Inc. Class A Common Stock","NASDAQ","Unknown",3260365,0.2290000021457672,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"SOBR","SOBR Safe, Inc. Common Stock","NASDAQ","Unknown",3244786,2.140000104904175,14,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SONM","Sonim Technologies, Inc. Common Stock","NASDAQ","Unknown",3240383,3.1500000953674316,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"HAO","Haoxi Health Technology Limited Class A Ordinary Shares","NASDAQ","Unknown",3184788,1.0700000524520874,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ASNS","Actelis Networks, Inc. Common Stock","NASDAQ","Unknown",3164048,0.4950000047683716,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"FGL","Founder Group Limited Class A Ordinary Shares","NASDAQ","Unknown",3145277,0.16200000047683716,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"EDBL","Edible Garden AG Incorporated Common Stock","NASDAQ","Unknown",3117519,0.6079999804496765,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"MEHA","Functional Brands, Inc. Common Stock","NASDAQ","Unknown",3088411,0.1889999955892563,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ACON","Aclarion, Inc. Common Stock","NASDAQ","Unknown",3088307,4.599999904632568,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"AUUD","Auddia Inc. Common Stock","NASDAQ","Unknown",3007450,0.9700000286102295,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"INM","InMed Pharmaceuticals Inc. Common Shares","NASDAQ","Unknown",2972437,1.059999942779541,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ECDA","ECD Automotive Design, Inc. Common Stock","NASDAQ","Unknown",2950179,0.42899999022483826,14,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"CMCT","Creative Media & Community Trust Corporation Common stock","NASDAQ","Unknown",2928121,3.7100000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"WORX","SCWorx Corp. Common Stock","NASDAQ","Unknown",2927964,0.1850000023841858,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"JZ","Jianzhi Education Technology Group Company Limited American Depositary Shs","NASDAQ","Unknown",2903055,1.0299999713897705,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NUWE","Nuwellis, Inc. Common Stock","NASDAQ","Unknown",2886310,1.7400000095367432,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SHPH","Shuttle Pharmaceuticals Holdings, Inc. Common Stock","NASDAQ","Unknown",2885913,1.7999999523162842,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"RETO","ReTo Eco-Solutions, Inc. Class A Shares","NASDAQ","Unknown",2799101,1.909999966621399,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"MLEC","Moolec Science SA Ordinary Shares","NASDAQ","Unknown",2773042,0.2549999952316284,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"VERO","Venus Concept Inc. Common Stock","NASDAQ","Unknown",2751502,1.4800000190734863,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"RIME","Algorhythm Holdings, Inc. Common Stock","NASDAQ","Unknown",2748996,1.0099999904632568,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"RKDA","Arcadia Biosciences, Inc. Common Stock","NASDAQ","Unknown",2718778,1.9800000190734863,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"CMND","Clearmind Medicine Inc. Common Shares","NASDAQ","Unknown",2714631,1.809999942779541,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"VSA","VisionSys AI Inc. American Depositary Shares","NASDAQ","Unknown",2701137,2.430000066757202,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"XWEL","XWELL, Inc. Common Stock","NASDAQ","Unknown",2657297,0.46000000834465027,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D"
"FRGT","Freight Technologies, Inc. Ordinary Shares","NASDAQ","Unknown",2627933,1.6799999475479126,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"HCWB","HCW Biologics Inc. Common Stock","NASDAQ","Unknown",2622180,0.9710000157356262,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D"
"BBLG","Bone Biologics Corp Common Stock","NASDAQ","Unknown",2603127,1.4500000476837158,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"RNWWW","ReNew Energy Global plc Warrant","NASDAQ","Unknown",2575661,0.007000000216066837,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"PDYNW","Palladyne AI Corp Warrants","NASDAQ","Unknown",2572689,0.10989999771118164,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ISPC","iSpecimen Inc. Common Stock","NASDAQ","Unknown",2541433,0.25999999046325684,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION"
"PTIX","Protagenic Therapeutics, Inc. Common Stock","NASDAQ","Unknown",2515341,1.2999999523162842,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"FEED","ENvue Medical, Inc. Common Stock","NASDAQ","Unknown",2513687,2.309999942779541,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"JDZG","JIADE LIMITED Class A Ordinary Shares","NASDAQ","Unknown",2484217,0.8100000023841858,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"FTEL","Fitell Corporation Class A Ordinary Shares","NASDAQ","Unknown",2467544,0.49000000953674316,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ARTL","Artelo Biosciences, Inc. Common Stock","NASDAQ","Unknown",2462870,1.2200000286102295,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"LGHL","Lion Group Holding Ltd. American Depositary Share","NASDAQ","Unknown",2451001,2.569999933242798,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"ONCO","Onconetix, Inc. Common Stock","NASDAQ","Unknown",2425823,1.559999942779541,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ARQQW","Arqit Quantum Inc. Warrants","NASDAQ","Unknown",2416647,0.3700000047683716,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GP","GreenPower Motor Company Inc. Common Shares","NASDAQ","Unknown",2401668,0.7799999713897705,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"DRMA","Dermata Therapeutics, Inc. Common Stock","NASDAQ","Unknown",2381380,2.319999933242798,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"GNLN","Greenlane Holdings, Inc. Class A Common Stock","NASDAQ","Unknown",2357435,1.5700000524520874,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"ICON","Icon Energy Corp. Common stock","NASDAQ","Unknown",2319930,0.6710000038146973,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"GSUN","Golden Sun Health Technology Group Limited Class A Ordinary Shares","NASDAQ","Unknown",2255305,1.1390000581741333,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BTTC","Black Titan Corporation Ordinary Shares","NASDAQ","Unknown",2221491,1.6699999570846558,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"UOKA","MDJM LTD Class A Ordinary Shares","NASDAQ","Unknown",2212128,2.069999933242798,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SXTP","60 Degrees Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",2150337,0.5080000162124634,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"UPC","Universe Pharmaceuticals Inc. Ordinary Shares","NASDAQ","Unknown",2146318,3.809999942779541,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"NUKKW","Nukkleus Inc. Warrants","NASDAQ","Unknown",2082385,0.03009999915957451,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GRI","GRI Bio, Inc. Common Stock","NASDAQ","Unknown",2072363,0.24699999392032623,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"IMTE","Integrated Media Technology Limited Ordinary Shares","NASDAQ","Unknown",2062292,0.6010000109672546,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TRNR","Interactive Strength Inc. Common Stock","NASDAQ","Unknown",2044715,0.8569999933242798,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"WTO","UTime Limited Class A Ordinary Shares","NASDAQ","Unknown",1982984,1.0199999809265137,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"CISS","C3is Inc. Common Stock","NASDAQ","Unknown",1970256,0.23000000417232513,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"DRCT","Direct Digital Holdings, Inc. Class A Common Stock","NASDAQ","Unknown",1932472,0.06400000303983688,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BNRG","Brenmiller Energy Ltd Ordinary Shares","NASDAQ","Unknown",1899408,0.492000013589859,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"TRUG","TruGolf Holdings, Inc. Class A Common Stock","NASDAQ","Unknown",1875141,0.7250000238418579,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PRPH","ProPhase Labs, Inc. Common Stock (DE)","NASDAQ","Unknown",1874086,0.44999998807907104,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"MNYWW","MoneyHero Limited Warrants","NASDAQ","Unknown",1849133,0.0430000014603138,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"GVH","Globavend Holdings Limited Ordinary Shares","NASDAQ","Unknown",1828800,1.440000057220459,14,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"CCTG","CCSC Technology International Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown",1770773,0.15299999713897705,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"FUSEW","Fusemachines Inc. Warrants","NASDAQ","Unknown",1757702,0.06199999898672104,13,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"EVTV","Envirotech Vehicles, Inc. Common Stock","NASDAQ","Unknown",1734279,0.35899999737739563,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"EZGO","EZGO Technologies Ltd. Ordinary Shares","NASDAQ","Unknown",1727378,1.9900000095367432,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"CCGWW","Cheche Group Inc. Warrant","NASDAQ","Unknown",1706289,0.019999999552965164,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"AMPGW","Amplitech Group, Inc. Warrants","NASDAQ","Unknown",1653111,0.07999999821186066,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"ORIS","Oriental Rise Holdings Limited Ordinary Shares","NASDAQ","Unknown",1639931,1.4900000095367432,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"FAMI","Farmmi, Inc. Ordinary Shares","NASDAQ","Unknown",1588135,1.2699999809265137,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SDOT","Sadot Group Inc. Common Stock","NASDAQ","Unknown",1563417,1.2100000381469727,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"VRAX","Virax Biolabs Group Limited Ordinary Shares","NASDAQ","Unknown",1501448,0.34599998593330383,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PBM","Psyence Biomedical Ltd. Common Shares","NASDAQ","Unknown",1406758,0.753000020980835,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BDRX","Biodexa Pharmaceuticals plc American Depositary Shs","NASDAQ","Unknown",1406317,2.2699999809265137,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"TANH","Tantech Holdings Ltd. Common Shares","NASDAQ","Unknown",1358339,1,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"UK","Ucommune International Ltd Ordinary Shares","NASDAQ","Unknown",1335520,0.6299999952316284,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"XTLB","XTL Biopharmaceuticals Ltd. American Depositary Shares","NASDAQ","Unknown",1278009,0.5799999833106995,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"MNDR","Mobile-health Network Solutions Class A Ordinary Shares","NASDAQ","Unknown",1275767,0.8930000066757202,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SVRE","SaverOne 2014 Ltd. American Depositary Shares","NASDAQ","Unknown",1239331,1.3700000047683716,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"BJDX","Bluejay Diagnostics, Inc. Common Stock","NASDAQ","Unknown",1210390,0.6669999957084656,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PRFX","PainReform Ltd. Ordinary Shares","NASDAQ","Unknown",1209794,0.6420000195503235,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"WHLR","Wheeler Real Estate Investment Trust, Inc. Common Stock","NASDAQ","Unknown",1173544,1.7000000476837158,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"PAVS","Paranovus Entertainment Technology Ltd. Class A Ordinary Shares","NASDAQ","Unknown",1164928,1.7300000190734863,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"QH","Quhuo Limited American Depository Shares","NASDAQ","Unknown",1076340,1.0800000429153442,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"LRHC","La Rosa Holdings Corp. Common Stock","NASDAQ","Unknown",1030459,0.6340000033378601,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"WBUY","WEBUY GLOBAL LTD. Class A Ordinary Shares","NASDAQ","Unknown",1014753,1.2999999523162842,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"MYPSW","PLAYSTUDIOS, Inc. Warrant","NASDAQ","Unknown",996221,0.00800000037997961,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"VSME","VS Media Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown",955035,0.10100000351667404,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"XHG","XChange TEC.INC American Depositary Shares","NASDAQ","Unknown",874609,0.8519999980926514,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"SCNI","Scinai Immunotherapeutics Ltd. American Depositary Shares","NASDAQ","Unknown",712042,0.7120000123977661,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"VCIG","VCI Global Limited Ordinary Share","NASDAQ","Unknown",632575,0.5289999842643738,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SEATW","Vivid Seats Inc. Warrant","NASDAQ","Unknown",572732,0.05299999937415123,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ADTX","Aditxt, Inc. Common Stock","NASDAQ","Unknown",466856,0.8349999785423279,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"MYSEW","Myseum, Inc. Series A Warrant","NASDAQ","Unknown",430697,0.10100000351667404,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"AKAN","Akanda Corp. Common Shares","NASDAQ","Unknown",333047,0.4569999873638153,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"LUCYW","Innovative Eyewear, Inc. Series A Warrants 8/16/27","NASDAQ","Unknown",222033,0.041999999433755875,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"VSSYW","Versus Systems Inc. Class A Warrants","NASDAQ","Unknown",108327,0.02199999988079071,15,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ISPOW","Inspirato Incorporated Warrant","NASDAQ","Unknown",97247,0.00800000037997961,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"WOK","WORK Medical Technology Group LTD Class A Ordinary Shares","NASDAQ","Unknown",22583,2.180000066757202,12,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"APLMW","Apollomics Inc. Warrant","NASDAQ","Unknown",12247,0.026000000536441803,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AFJK","Aimei Health Technology Co., Ltd Ordinary Share","NASDAQ","Unknown",,64.01000213623047,5,"SPIKE_7D, HIGH_VOLATILITY"
"AFJKU","Aimei Health Technology Co., Ltd Unit","NASDAQ","Unknown",,66,7,"MICRO_LIQUIDITY, SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"ALCYU","Alchemy Investments Acquisition Corp 1 Units","NASDAQ","Unknown",,13,6,"MICRO_LIQUIDITY, VOLUME_EXPLOSION, OVERBOUGHT_RSI"
"ASPC","A SPAC III Acquisition Corp. Class A Ordinary Shares","NASDAQ","Unknown",,23.424999237060547,10,"SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ASPCU","A SPAC III Acquisition Corp. Unit","NASDAQ","Unknown",,27.90999984741211,10,"MICRO_LIQUIDITY, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"BGMS","Bio Green Med Solution, Inc. Common Stock","NASDAQ","Unknown",,1.4800000190734863,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"BGMSP","Bio Green Med Solution, Inc. 6% Convertible Preferred Stock","NASDAQ","Unknown",,3.990000009536743,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"BVC","BitVentures Limited American Depositary Shares","NASDAQ","Unknown",,1.1399999856948853,6,"MICROCAP_PRICE, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"CCIIW","Cohen Circle Acquisition Corp. II Warrant","NASDAQ","Unknown",,0.699999988079071,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"CUBWU","Lionheart Holdings Unit","NASDAQ","Unknown",,12.319999694824219,6,"MICRO_LIQUIDITY, VOLUME_EXPLOSION, OVERBOUGHT_RSI"
"DTSQU","DT Cloud Star Acquisition Corporation Units","NASDAQ","Unknown",,10.947999954223633,6,"MICRO_LIQUIDITY, VOLUME_EXPLOSION, OVERBOUGHT_RSI"
"ESHA","ESH Acquisition Corp. Class A Common Stock","NASDAQ","Unknown",,19.18000030517578,8,"SPIKE_7D, VOLUME_EXPLOSION, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"ETHMU","Dynamix Corporation Unit","NASDAQ","Unknown",,10.890000343322754,5,"MICRO_LIQUIDITY, SPIKE_THEN_DROP"
"FVNNR","Future Vision II Acquisition Corporation Right","NASDAQ","Unknown",,0.13030000030994415,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"LAFAR","LaFayette Acquisition Corp. Rights","NASDAQ","Unknown",,0.13500000536441803,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"RTACW","Renatus Tactical Acquisition Corp I Warrant","NASDAQ","Unknown",,0.8130000233650208,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"SZZLU","Sizzle Acquisition Corp. II Unit","NASDAQ","Unknown",,10.279999732971191,6,"MICRO_LIQUIDITY, VOLUME_EXPLOSION, OVERBOUGHT_RSI"
"TBMCR","Trailblazer Merger Corporation I Rights","NASDAQ","Unknown",,0.24300000071525574,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"NXDR","Nextdoor Holdings, Inc. Class A Common Stock","NYSE","Unknown",823427989,2.0999999046325684,6,"MICROCAP_PRICE, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"MSC","Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares","NYSE","Unknown",748042208,3.549999952316284,5,"MICROCAP_PRICE, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"DDL","Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares)","NYSE","Unknown",588206936,2.490000009536743,6,"MICROCAP_PRICE, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ONTF","ON24, Inc. Common Stock","NYSE","Unknown",336567864,7.960000038146973,6,"SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"LANV","Lanvin Group Holdings Limited Ordinary Shares","NYSE","Unknown",280949366,2.009999990463257,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"LITB","LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing twelve ordinary shares","NYSE","Unknown",247149016,2.240000009536743,12,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"NXDT","NexPoint Diversified Real Estate Trust Common Stock","NYSE","Unknown",187748166,3.8299999237060547,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"GHG","GreenTree Hospitality Group Ltd. American depositary shares, each representing one Class A ordinary share","NYSE","Unknown",171576390,1.690000057220459,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"XFLT","XAI Octagon Floating Rate & Alternative Income Trust Common Shares of Beneficial Interest","NYSE","Unknown",170248954,4.800000190734863,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"CANG","Cango Inc. Class A Ordinary Shares","NYSE","Unknown",155682171,1.5,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SRFM","Surf Air Mobility Inc. Common Stock","NYSE","Unknown",122653493,1.940000057220459,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AP","Ampco-Pittsburgh Corporation Common Stock","NYSE","Unknown",108339653,5.329999923706055,7,"SMALL_MARKET_CAP, SPIKE_7D, OVERBOUGHT_RSI"
"IH","iHuman Inc. American depositary shares, each representing five Class A ordinary shares","NYSE","Unknown",108210770,2.0999999046325684,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ANVS","Annovis Bio, Inc. Common Stock","NYSE","Unknown",91699996,3.4600000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AMTD","AMTD IDEA Group American Depositary Shares, each representing six (6) Class A Ordinary Shares","NYSE","Unknown",91412929,0.9850000143051147,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AMWL","American Well Corporation Class A Common Stock","NYSE","Unknown",80382818,4.909999847412109,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, OVERBOUGHT_RSI"
