Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,DataSource,Signals
"YAAS","Youxin Technology Ltd Class A Ordinary shares","NASDAQ","Unknown",3425301,1.600000023841858,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ENSC","Ensysce Biosciences, Inc. Common Stock","NASDAQ","Unknown",3341722,0.9200000166893005,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CNSP","CNS Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",3256523,5.25,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GFAIW","Guardforce AI Co., Limited Warrant","NASDAQ","Unknown",3153529,0.15,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MYSZ","My Size, Inc. Common Stock","NASDAQ","Unknown",2917911,0.7580000162124634,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BFRGW","Bullfrog AI Holdings, Inc. Warrants","NASDAQ","Unknown",2912713,0.191,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AEMD","Aethlon Medical, Inc. Common Stock","NASDAQ","Unknown",2692085,2.7699999809265137,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HTOO","Fusion Fuel Green PLC Class A Ordinary Shares","NASDAQ","Unknown",2608642,3.3299999237060547,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BCGWW","Binah Capital Group, Inc. Warrants","NASDAQ","Unknown",2490369,0.15,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CDT","CDT Equity Inc. Common Stock","NASDAQ","Unknown",2085635,1.2799999713897705,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"RAINW","Rain Enhancement Technologies Holdco, Inc. Warrants","NASDAQ","Unknown",2047208,0.25,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BIVIW","BioVie Inc. Warrant","NASDAQ","Unknown",1938615,0.2571,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SOLC","Canary Marinade Solana ETF Shares of Beneficial Interest","NASDAQ","Unknown",1924400,24.05500030517578,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NXGLW","NexGel, Inc Warrant","NASDAQ","Unknown",1914451,0.2351,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PPBT","Purple Biotech Ltd. American Depositary Shares","NASDAQ","Unknown",1741192,0.6579999923706055,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DTSTW","Data Storage Corporation Warrant","NASDAQ","Unknown",1723873,0.2299,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GLMD","Galmed Pharmaceuticals Ltd. Ordinary Shares","NASDAQ","Unknown",1694655,0.7509999871253967,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BIAFW","bioAffinity Technologies, Inc. Warrant","NASDAQ","Unknown",1574548,0.35,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OXBRW","Oxbridge Re Holdings Limited Warrant expiring 3/26/2029","NASDAQ","Unknown",1527548,0.199,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"STKH","Steakholder Foods Ltd. American Depositary Shares","NASDAQ","Unknown",1257767,2.309999942779541,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TAOP","Taoping Inc. Ordinary Shares","NASDAQ","Unknown",1246000,1.399999976158142,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SBFMW","Sunshine Biopharma Inc. Warrant","NASDAQ","Unknown",865630,0.19,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BCTXZ","BriaCell Therapeutics Corp. Warrant","NASDAQ","Unknown",546710,0.2902,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AACBR","Artius II Acquisition Inc. Rights","NASDAQ","Unknown",,0.33,2,"mock","MICROCAP_PRICE"
"AACBU","Artius II Acquisition Inc. Units","NASDAQ","Unknown",,10.600000381469727,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"AFJKR","Aimei Health Technology Co., Ltd Right","NASDAQ","Unknown",,0.3742,2,"mock","MICROCAP_PRICE"
"ALCY","Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares","NASDAQ","Unknown",,14.210000038146973,4,"yahoo","VOLUME_EXPLOSION, OVERBOUGHT_RSI"
"ALCYW","Alchemy Investments Acquisition Corp 1 Warrants","NASDAQ","Unknown",,0.21,2,"mock","MICROCAP_PRICE"
"ALDF","Aldel Financial II Inc. Class A Ordinary Shares","NASDAQ","Unknown",,10.489999771118164,2,"yahoo","MICRO_LIQUIDITY"
"ALDFW","Aldel Financial II Inc. Warrants","NASDAQ","Unknown",,0.55,2,"mock","MICROCAP_PRICE"
"ALFUW","Centurion Acquisition Corp. Warrant","NASDAQ","Unknown",,0.32,2,"mock","MICROCAP_PRICE"
"ALISR","Calisa Acquisition Corp Right","NASDAQ","Unknown",,0.4855,2,"mock","MICROCAP_PRICE"
"ALISU","Calisa Acquisition Corp Units","NASDAQ","Unknown",,10.449999809265137,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"ANSC","Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares","NASDAQ","Unknown",,11.1899995803833,2,"yahoo","OVERBOUGHT_RSI"
"ANSCW","Agriculture & Natural Solutions Acquisition Corporation Warrant","NASDAQ","Unknown",,0.32,2,"mock","MICROCAP_PRICE"
"APACR","StoneBridge Acquisition II Corporation Rights","NASDAQ","Unknown",,0.1664,2,"mock","MICROCAP_PRICE"
"APACU","StoneBridge Acquisition II Corporation Units","NASDAQ","Unknown",,10.039999961853027,2,"yahoo","MICRO_LIQUIDITY"
"APADR","A Paradise Acquisition Corp. Rights","NASDAQ","Unknown",,0.25,2,"mock","MICROCAP_PRICE"
"APADU","A Paradise Acquisition Corp. Unit","NASDAQ","Unknown",,10.270000457763672,2,"yahoo","MICRO_LIQUIDITY"
"APXTU","Apex Treasury Corporation Units","NASDAQ","Unknown",,10.050000190734863,2,"yahoo","MICRO_LIQUIDITY"
"APXTW","Apex Treasury Corporation Warrants","NASDAQ","Unknown",,0.2777,2,"mock","MICROCAP_PRICE"
"ASPCR","A SPAC III Acquisition Corp. Right","NASDAQ","Unknown",,0.19,2,"mock","MICROCAP_PRICE"
"ATIIU","Archimedes Tech SPAC Partners II Co. Unit","NASDAQ","Unknown",,10.5,2,"yahoo","MICRO_LIQUIDITY"
"ATIIW","Archimedes Tech SPAC Partners II Co. Warrant","NASDAQ","Unknown",,0.5491,2,"mock","MICROCAP_PRICE"
"AXINR","Axiom Intelligence Acquisition Corp 1 Right","NASDAQ","Unknown",,0.21,2,"mock","MICROCAP_PRICE"
"AXINU","Axiom Intelligence Acquisition Corp 1 Units","NASDAQ","Unknown",,10.239999771118164,2,"yahoo","MICRO_LIQUIDITY"
"BACCR","Blue Acquisition Corp. Right","NASDAQ","Unknown",,0.3241,2,"mock","MICROCAP_PRICE"
"BACQR","Inflection Point Acquisition Corp. IV Right","NASDAQ","Unknown",,0.735,2,"mock","MICROCAP_PRICE"
"BAYA","Bayview Acquisition Corp Ordinary Shares","NASDAQ","Unknown",,11.878999710083008,4,"yahoo","MICRO_LIQUIDITY, VOLUME_EXPLOSION"
"BCARU","D. Boral ARC Acquisition I Corp. Units","NASDAQ","Unknown",,10.199999809265137,2,"yahoo","MICRO_LIQUIDITY"
"BCARW","D. Boral ARC Acquisition I Corp. Warrant","NASDAQ","Unknown",,0.3633,2,"mock","MICROCAP_PRICE"
"BDCIU","BTC Development Corp. Unit","NASDAQ","Unknown",,10.140000343322754,2,"yahoo","MICRO_LIQUIDITY"
"BDCIW","BTC Development Corp. Warrant","NASDAQ","Unknown",,0.68,2,"mock","MICROCAP_PRICE"
"BEAGR","Bold Eagle Acquisition Corp. Right","NASDAQ","Unknown",,0.32,2,"mock","MICROCAP_PRICE"
"BIXIW","Bitcoin Infrastructure Acquisition Corp Ltd. Warrant","NASDAQ","Unknown",,0.28,2,"mock","MICROCAP_PRICE"
"BKHA","Black Hawk Acquisition Corporation Class A Ordinary Shares","NASDAQ","Unknown",,11.25,2,"yahoo","MICRO_LIQUIDITY"
"BKHAR","Black Hawk Acquisition Corporation Rights","NASDAQ","Unknown",,1.3,2,"mock","MICROCAP_PRICE"
"BLZRU","Trailblazer Acquisition Corp. Unit","NASDAQ","Unknown",,10.25,2,"yahoo","MICRO_LIQUIDITY"
"BLZRW","Trailblazer Acquisition Corp. Warrant","NASDAQ","Unknown",,0.4801,2,"mock","MICROCAP_PRICE"
"BNCWW","CEA Industries Inc. Warrant","NASDAQ","Unknown",,0.0555,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"BSAA","BEST SPAC I Acquisition Corp. Class A Ordinary Shares","NASDAQ","Unknown",,10.130000114440918,2,"yahoo","MICRO_LIQUIDITY"
"BSAAR","BEST SPAC I Acquisition Corp. Rights","NASDAQ","Unknown",,0.151,2,"mock","MICROCAP_PRICE"
"CAPN","Cayson Acquisition Corp Ordinary shares","NASDAQ","Unknown",,10.640000343322754,2,"yahoo","MICRO_LIQUIDITY"
"CAPNR","Cayson Acquisition Corp Right","NASDAQ","Unknown",,0.228,2,"mock","MICROCAP_PRICE"
"CCCXU","Churchill Capital Corp X Unit","NASDAQ","Unknown",,17.399999618530273,3,"yahoo","MICRO_LIQUIDITY, HIGH_VOLATILITY"
"CCIIU","Cohen Circle Acquisition Corp. II Unit","NASDAQ","Unknown",,10.430000305175781,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"CCIXW","Churchill Capital Corp IX Warrant","NASDAQ","Unknown",,0.8848000168800354,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"CEPT","Cantor Equity Partners II, Inc. Class A Ordinary Share","NASDAQ","Unknown",,11.260000228881836,2,"yahoo","OVERBOUGHT_RSI"
"CGCT","Cartesian Growth Corporation III Class A Ordinary Shares","NASDAQ","Unknown",,10.295000076293945,2,"yahoo","OVERBOUGHT_RSI"
"CGCTU","Cartesian Growth Corporation III Unit","NASDAQ","Unknown",,10.6899995803833,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"CGCTW","Cartesian Growth Corporation III Warrant","NASDAQ","Unknown",,0.79,2,"mock","MICROCAP_PRICE"
"CHACR","Crane Harbor Acquistion Corp. Rights","NASDAQ","Unknown",,0.8,2,"mock","MICROCAP_PRICE"
"CHACU","Crane Harbor Acquisition Corp. Units","NASDAQ","Unknown",,11.600000381469727,2,"yahoo","MICRO_LIQUIDITY"
"CHAR","Charlton Aria Acquisition Corporation Class A Ordinary Shares","NASDAQ","Unknown",,10.449999809265137,2,"yahoo","MICRO_LIQUIDITY"
"CHARR","Charlton Aria Acquisition Corporation Rights","NASDAQ","Unknown",,0.1899,2,"mock","MICROCAP_PRICE"
"CHEC","Chenghe Acquisition III Co. Class A Ordinary Share","NASDAQ","Unknown",,9.970000267028809,2,"yahoo","MICRO_LIQUIDITY"
"CHECU","Chenghe Acquisition III Co. Units","NASDAQ","Unknown",,10.029999732971191,2,"yahoo","MICRO_LIQUIDITY"
"CHECW","Chenghe Acquisition III Co. Warrants","NASDAQ","Unknown",,0.2,2,"mock","MICROCAP_PRICE"
"CHPG","ChampionsGate Acquisition Corporation Class A Ordinary Share","NASDAQ","Unknown",,10.1899995803833,2,"yahoo","MICRO_LIQUIDITY"
"CHPGR","ChampionsGate Acquisition Corporation Rights","NASDAQ","Unknown",,0.185,2,"mock","MICROCAP_PRICE"
"CHPGU","ChampionsGate Acquisition Corporation Unit","NASDAQ","Unknown",,10.239999771118164,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"CMCSV","Comcast Corporation Class A Common Stock Ex-Distribution When Issued","NASDAQ","Unknown",,27.360000610351562,2,"yahoo","MICRO_LIQUIDITY"
"COLAR","Columbus Acquisition Corp Rights","NASDAQ","Unknown",,0.3364,2,"mock","MICROCAP_PRICE"
"COLAU","Columbus Acquisition Corp Unit","NASDAQ","Unknown",,10.75,2,"yahoo","MICRO_LIQUIDITY"
"CRACR","Crown Reserve Acquisition Corp. I Rights","NASDAQ","Unknown",,0.18,2,"mock","MICROCAP_PRICE"
"CRACW","Crown Reserve Acquisition Corp. I Warrant","NASDAQ","Unknown",,0.085,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"CRAQ","Cal Redwood Acquisition Corp. Class A Ordinary Shares","NASDAQ","Unknown",,10.140000343322754,2,"yahoo","MICRO_LIQUIDITY"
"CRAQR","Cal Redwood Acquisition Corp. Right","NASDAQ","Unknown",,0.3238,2,"mock","MICROCAP_PRICE"
"CUBWW","Lionheart Holdings Warrant","NASDAQ","Unknown",,0.17,2,"mock","MICROCAP_PRICE"
"DAAQU","Digital Asset Acquisition Corp. Units","NASDAQ","Unknown",,10.289999961853027,2,"yahoo","MICRO_LIQUIDITY"
"DMAA","Drugs Made In America Acquisition Corp. Ordinary Shares","NASDAQ","Unknown",,10.37399959564209,3,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"DMAAR","Drugs Made In America Acquisition Corp. Rights","NASDAQ","Unknown",,0.1873,2,"mock","MICROCAP_PRICE"
"DMAAU","Drugs Made In America Acquisition Corp. Units","NASDAQ","Unknown",,10.489999771118164,2,"yahoo","MICRO_LIQUIDITY"
"DMIIR","Drugs Made In America Acquisition II Corp. Right","NASDAQ","Unknown",,0.14,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"DNMXW","Dynamix Corporation III Warrants","NASDAQ","Unknown",,0.358,2,"mock","MICROCAP_PRICE"
"DRDBW","Roman DBDR Acquisition Corp. II Warrants","NASDAQ","Unknown",,0.6005,2,"mock","MICROCAP_PRICE"
"DTSQ","DT Cloud Star Acquisition Corporation Ordinary Shares","NASDAQ","Unknown",,10.75100040435791,2,"yahoo","MICRO_LIQUIDITY"
"DTSQR","DT Cloud Star Acquisition Corporation Right","NASDAQ","Unknown",,0.14,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"DYORW","Insight Digital Partners II Warrants","NASDAQ","Unknown",,0.33,2,"mock","MICROCAP_PRICE"
"EMPD","Empery Digital Inc. Common stock","NASDAQ","Unknown",,4.565000057220459,2,"yahoo","MICROCAP_PRICE"
"ESHAR","ESH Acquisition Corp. Right","NASDAQ","Unknown",,0.25,2,"mock","MICROCAP_PRICE"
"ETHMW","Dynamix Corporation Warrant","NASDAQ","Unknown",,2.05,2,"mock","MICROCAP_PRICE"
"EURK","Eureka Acquisition Corp Class A Ordinary Share","NASDAQ","Unknown",,10.920000076293945,2,"yahoo","MICRO_LIQUIDITY"
"EURKR","Eureka Acquisition Corp Right","NASDAQ","Unknown",,0.38,2,"mock","MICROCAP_PRICE"
"EVOXW","Evolution Global Acquisition Corp Warrants","NASDAQ","Unknown",,0.44,2,"mock","MICROCAP_PRICE"
"FACT","FACT II Acquisition Corp. Class A Ordinary Shares","NASDAQ","Unknown",,10.40999984741211,2,"yahoo","OVERBOUGHT_RSI"
"FACTW","FACT II Acquisition Corp. Warrant","NASDAQ","Unknown",,0.3501,2,"mock","MICROCAP_PRICE"
"FERAR","Fifth Era Acquisition Corp I Rights","NASDAQ","Unknown",,0.3999,2,"mock","MICROCAP_PRICE"
"FGMCR","FG Merger II Corp. Rights","NASDAQ","Unknown",,0.55,2,"mock","MICROCAP_PRICE"
"FGMCU","FG Merger II Corp. Unit","NASDAQ","Unknown",,10.399999618530273,2,"yahoo","MICRO_LIQUIDITY"
"FIGX","FIGX Capital Acquisition Corp. Class A Ordinary Share","NASDAQ","Unknown",,10.0600004196167,2,"yahoo","MICRO_LIQUIDITY"
"FIGXU","FIGX Capital Acquisition Corp. Units","NASDAQ","Unknown",,10.180000305175781,2,"yahoo","MICRO_LIQUIDITY"
"FIGXW","FIGX Capital Acquisition Corp. Warrant","NASDAQ","Unknown",,0.2747,2,"mock","MICROCAP_PRICE"
"FSHP","Flag Ship Acquisition Corp. Ordinary Shares","NASDAQ","Unknown",,10.75,2,"yahoo","MICRO_LIQUIDITY"
"FSHPR","Flag Ship Acquisition Corp. Right","NASDAQ","Unknown",,0.2192,2,"mock","MICROCAP_PRICE"
"FSHPU","Flag Ship Acquisition Corp. Unit","NASDAQ","Unknown",,10.800000190734863,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"FVN","Future Vision II Acquisition Corporation Ordinary shares","NASDAQ","Unknown",,10.569999694824219,4,"yahoo","MICRO_LIQUIDITY, VOLUME_EXPLOSION"
"FVNNU","Future Vision II Acquisition Corporation Units","NASDAQ","Unknown",,10.600000381469727,2,"yahoo","MICRO_LIQUIDITY"
"GECCG","Great Elm Capital Corp. 7.75% Notes Due 2030","NASDAQ","Unknown",,25.027000427246094,2,"yahoo","MICRO_LIQUIDITY"
"GECCH","Great Elm Capital Corp. 8.125% Notes Due 2029","NASDAQ","Unknown",,25.149999618530273,2,"yahoo","MICRO_LIQUIDITY"
"GECCI","Great Elm Capital Corp. 8.50% NOTES DUE 2029","NASDAQ","Unknown",,25.121999740600586,2,"yahoo","MICRO_LIQUIDITY"
"GIGGW","GigCapital7 Corp. Warrant","NASDAQ","Unknown",,0.41,2,"mock","MICROCAP_PRICE"
"GIWWR","GigCapital8 Corp. Rights","NASDAQ","Unknown",,0.31,2,"mock","MICROCAP_PRICE"
"GIWWU","GigCapital8 Corp. Units","NASDAQ","Unknown",,10.180000305175781,2,"yahoo","MICRO_LIQUIDITY"
"GPAT","GP-Act III Acquisition Corp. Class A Ordinary Share","NASDAQ","Unknown",,10.6899995803833,4,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"GPATW","GP-Act III Acquisition Corp. Warrants","NASDAQ","Unknown",,0.2696,2,"mock","MICROCAP_PRICE"
"GSRFR","GSR IV Acquisition Corp. Rights","NASDAQ","Unknown",,2.380000114440918,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"GSRFU","GSR IV Acquisition Corp. Units","NASDAQ","Unknown",,10.350000381469727,2,"yahoo","MICRO_LIQUIDITY"
"GTENU","Gores Holdings X, Inc. Units","NASDAQ","Unknown",,10.479999542236328,2,"yahoo","MICRO_LIQUIDITY"
"GTENW","Gores Holdings X, Inc. Warrants","NASDAQ","Unknown",,0.9299,2,"mock","MICROCAP_PRICE"
"GTERR","Globa Terra Acquisition Corporation Rights","NASDAQ","Unknown",,0.1301,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"GTERU","Globa Terra Acquisition Corporation Units","NASDAQ","Unknown",,10.279999732971191,2,"yahoo","MICRO_LIQUIDITY"
"GTERW","Globa Terra Acquisition Corporation Warrants","NASDAQ","Unknown",,0.1257,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"HAVAR","Harvard Ave Acquisition Corporation Rights that convert on a 1/10th of 1 basis to Class A ordinary Shares","NASDAQ","Unknown",,0.11,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"HCMAU","HCM III Acquisition Corp. Units","NASDAQ","Unknown",,10.28499984741211,2,"yahoo","MICRO_LIQUIDITY"
"HERZ","Herzfeld Credit Income Fund, Inc. Common Stock","NASDAQ","Unknown",,2.2200000286102295,2,"yahoo","MICROCAP_PRICE"
"HSPT","Horizon Space Acquisition II Corp. Ordinary share","NASDAQ","Unknown",,10.545000076293945,2,"yahoo","MICRO_LIQUIDITY"
"HSPTR","Horizon Space Acquisition II Corp. Right","NASDAQ","Unknown",,0.1266,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"HVIIR","Hennessy Capital Investment Corp. VII Rights","NASDAQ","Unknown",,0.279,2,"mock","MICROCAP_PRICE"
"HVIIU","Hennessy Capital Investment Corp. VII Unit","NASDAQ","Unknown",,10.609999656677246,2,"yahoo","MICRO_LIQUIDITY"
"HVMCU","Highview Merger Corp. Units","NASDAQ","Unknown",,10.130000114440918,2,"yahoo","MICRO_LIQUIDITY"
"HVMCW","Highview Merger Corp. Warrants","NASDAQ","Unknown",,0.2703,2,"mock","MICROCAP_PRICE"
"IBAC","IB Acquisition Corp. Common Stock","NASDAQ","Unknown",,10.5,2,"yahoo","MICRO_LIQUIDITY"
"IBACR","IB Acquisition Corp. Right","NASDAQ","Unknown",,0.0784,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"IGACR","Invest Green Acquisition Corporation Rights","NASDAQ","Unknown",,0.1899999976158142,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"IMSRW","Terrestrial Energy Inc. Warrant","NASDAQ","Unknown",,2.12,2,"mock","MICROCAP_PRICE"
"INAC","Indigo Acquisition Corp. Ordinary Shares","NASDAQ","Unknown",,10.050000190734863,2,"yahoo","MICRO_LIQUIDITY"
"INACR","Indigo Acquisition Corp. Right","NASDAQ","Unknown",,0.159,2,"mock","MICROCAP_PRICE"
"IPCXR","Inflection Point Acquisition Corp. III Rights","NASDAQ","Unknown",,0.378,2,"mock","MICROCAP_PRICE"
"IPEXR","Inflection Point Acquisition Corp. V Rights","NASDAQ","Unknown",,0.8,2,"mock","MICROCAP_PRICE"
"IPEXU","Inflection Point Acquisition Corp. V Units","NASDAQ","Unknown",,11.300000190734863,2,"yahoo","MICRO_LIQUIDITY"
"IPOD","Dune Acquisition Corporation II Class A Ordinary Shares","NASDAQ","Unknown",,10.220000267028809,2,"yahoo","MICRO_LIQUIDITY"
"IPODW","Dune Acquisition Corporation II Warrants","NASDAQ","Unknown",,0.2999,2,"mock","MICROCAP_PRICE"
"KCHVR","Kochav Defense Acquisition Corp. Right","NASDAQ","Unknown",,0.24,2,"mock","MICROCAP_PRICE"
"KCHVU","Kochav Defense Acquisition Corp. Units","NASDAQ","Unknown",,10.350000381469727,2,"yahoo","MICRO_LIQUIDITY"
"KFII","K&F Growth Acquisition Corp. II Class A Ordinary shares","NASDAQ","Unknown",,10.34000015258789,2,"yahoo","MICRO_LIQUIDITY"
"KFIIR","K&F Growth Acquisition Corp. II Rights","NASDAQ","Unknown",,0.13,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"KFIIU","K&F Growth Acquisition Corp. II Unit","NASDAQ","Unknown",,10.460000038146973,2,"yahoo","MICRO_LIQUIDITY"
"KOYNU","CSLM Digital Asset Acquisition Corp III Units","NASDAQ","Unknown",,10.119999885559082,2,"yahoo","MICRO_LIQUIDITY"
"KOYNW","CSLM Digital Asset Acquisition Corp III Warrants","NASDAQ","Unknown",,0.35,2,"mock","MICROCAP_PRICE"
"KVAC","Keen Vision Acquisition Corporation Ordinary Shares","NASDAQ","Unknown",,11.75,2,"yahoo","MICRO_LIQUIDITY"
"KVACW","Keen Vision Acquisition Corporation Warrant","NASDAQ","Unknown",,0.0511,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"LAFA","LaFayette Acquisition Corp. Ordinary Share","NASDAQ","Unknown",,9.899999618530273,2,"yahoo","MICRO_LIQUIDITY"
"LAFAU","LaFayette Acquisition Corp. Unit","NASDAQ","Unknown",,10.020000457763672,2,"yahoo","MICRO_LIQUIDITY"
"LATA","Galata Acquisition Corp. II Class A Ordinary Shares","NASDAQ","Unknown",,9.960000038146973,3,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"LATAU","Galata Acquisition Corp. II Units","NASDAQ","Unknown",,10.050000190734863,2,"yahoo","MICRO_LIQUIDITY"
"LATAW","Galata Acquisition Corp. II Warrant","NASDAQ","Unknown",,0.5,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"LCCC","Lakeshore Acquisition III Corp. Ordinary Shares","NASDAQ","Unknown",,10.1899995803833,2,"yahoo","MICRO_LIQUIDITY"
"LCCCR","Lakeshore Acquisition III Corp. Rights","NASDAQ","Unknown",,0.2511,2,"mock","MICROCAP_PRICE"
"LIMNW","Liminatus Pharma, Inc. Warrants","NASDAQ","Unknown",,0.035,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"LKSPR","Lake Superior Acquisition Corp. Rights","NASDAQ","Unknown",,1.95,2,"mock","MICROCAP_PRICE"
"LOKVU","Live Oak Acquisition Corp. V Units","NASDAQ","Unknown",,10.75,4,"yahoo","MICRO_LIQUIDITY, VOLUME_EXPLOSION"
"LOKVW","Live Oak Acquisition Corp. V Warrants","NASDAQ","Unknown",,0.985,2,"mock","MICROCAP_PRICE"
"LPAAW","Launch One Acquisition Corp. Warrant","NASDAQ","Unknown",,0.25,2,"mock","MICROCAP_PRICE"
"LPBB","Launch Two Acquisition Corp. Class A Ordinary Shares","NASDAQ","Unknown",,10.489999771118164,3,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"LPBBW","Launch Two Acquisition Corp. Warrant","NASDAQ","Unknown",,0.1598999947309494,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"LWACW","LightWave Acquisition Corp. Warrants","NASDAQ","Unknown",,0.27,2,"mock","MICROCAP_PRICE"
"MACIW","Melar Acquisition Corp. I Warrant","NASDAQ","Unknown",,0.1401,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"MBAVW","M3-Brigade Acquisition V Corp. Warrant","NASDAQ","Unknown",,0.875,2,"mock","MICROCAP_PRICE"
"MBVIU","M3-Brigade Acquisition VI Corp. Units","NASDAQ","Unknown",,10.125,4,"yahoo","MICRO_LIQUIDITY, VOLUME_EXPLOSION"
"MBVIW","M3-Brigade Acquisition VI Corp. Warrant","NASDAQ","Unknown",,0.37,2,"mock","MICROCAP_PRICE"
"MCGAW","Yorkville Acquisition Corp. Warrant","NASDAQ","Unknown",,0.5,2,"mock","MICROCAP_PRICE"
"METCI","Ramaco Resources, Inc. 8.250% Senior Notes due 2030","NASDAQ","Unknown",,25.25,2,"yahoo","MICRO_LIQUIDITY"
"METCZ","Ramaco Resources, Inc. 8.375% Senior Notes due 2029","NASDAQ","Unknown",,25.341999053955078,2,"yahoo","MICRO_LIQUIDITY"
"MKLY","McKinley Acquisition Corporation Class A Ordinary Shares","NASDAQ","Unknown",,9.970000267028809,2,"yahoo","MICRO_LIQUIDITY"
"MKLYR","McKinley Acquisition Corporation Rights","NASDAQ","Unknown",,0.1299,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"MKLYU","McKinley Acquisition Corporation Units","NASDAQ","Unknown",,10.100000381469727,2,"yahoo","MICRO_LIQUIDITY"
"MLACR","Mountain Lake Acquisition Corp. Right","NASDAQ","Unknown",,0.24,2,"mock","MICROCAP_PRICE"
"MMTXU","Miluna Acquisition Corp Units","NASDAQ","Unknown",,9.989999771118164,2,"yahoo","MICRO_LIQUIDITY"
"MMTXW","Miluna Acquisition Corp Warrant","NASDAQ","Unknown",,0.11,4,"mock","MICROCAP_PRICE, MICRO_LIQUIDITY"
"NEXM","NexMetals Mining Corp. Common Shares","NASDAQ","Unknown",,3.9100000858306885,2,"yahoo","MICROCAP_PRICE"
"NHIC","NewHold Investment Corp III Class A Ordinary Shares","NASDAQ","Unknown",,10.364999771118164,2,"yahoo","MICRO_LIQUIDITY"
"NHICU","NewHold Investment Corp III Units","NASDAQ","Unknown",,10.449999809265137,2,"yahoo","MICRO_LIQUIDITY"
"NMP","NMP Acquisition Corp. Class A Ordinary Shares","NASDAQ","Unknown",,10.020000457763672,2,"yahoo","MICRO_LIQUIDITY"
"NMPAR","NMP Acquisition Corp. Right","NASDAQ","Unknown",,0.201,2,"mock","MICROCAP_PRICE"
"NMPAU","NMP Acquisition Corp. Units","NASDAQ","Unknown",,10.170000076293945,2,"yahoo","MICRO_LIQUIDITY"
